"filename", "language", "PHP", "MS SQL", "XML", "JavaScript", "Markdown", "CSS", "JSON", "YAML", "HTML", "SCSS", "Ruby", "Less", "comment", "blank", "total"
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\ku.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\lt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\lv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\mk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\mn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\ms.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\nl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\no.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\oc.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\pt-br.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\pt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\ro.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\ru.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\si.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\sk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\sl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\sq.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\sr-latn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\sr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\sv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\th.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\tr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\tt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\ug.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\uk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\vi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\zh-cn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\lang\zh.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\plugin.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\templates\templates\default.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\textmatch\plugin.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\textwatcher\plugin.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\dialogs\uicolor.css", "CSS", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 4, 4, 21
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\dialogs\uicolor.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 17
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\af.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ar.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\az.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\bg.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\cs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\cy.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\da.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\de-ch.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\de.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\el.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\en-au.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\en-gb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\en.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\eo.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\es-mx.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\es.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\et.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\eu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\fa.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\fi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\fr-ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\fr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\gl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\he.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\hr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\hu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\id.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\it.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ja.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\km.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ko.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ku.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\lv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\mk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\nl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\no.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\oc.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\pt-br.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\pt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ro.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ru.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\si.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\sk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\sl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\sq.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\sv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\tr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\tt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\ug.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\uk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\vi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\zh-cn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\lang\zh.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uicolor\plugin.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\uploadfile\plugin.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\wsc\LICENSE.md", "Markdown", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 11, 29
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\wsc\dialogs\ciframe.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 4, 9, 67
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\wsc\dialogs\tmpFrameset.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 4, 10, 53
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\wsc\dialogs\wsc.css", "CSS", 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 4, 12, 83
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\wsc\dialogs\wsc.js", "JavaScript", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 91
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\wsc\dialogs\wsc_ie.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 11
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\wsc\skins\moono-lisa\wsc.css", "CSS", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 8, 44
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\plugins\xml\plugin.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\css\samples.css", "CSS", 0, 0, 0, 0, 0, 1629, 0, 0, 0, 0, 0, 0, 7, 2, 1638
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\img\logo.svg", "XML", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 4, 12, 129
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\js\sample.js", "JavaScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 54
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\js\sf.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 17
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\ajax.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 6, 8, 86
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\api.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 180, 0, 0, 0, 5, 26, 211
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\appendto.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 4, 4, 60
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\assets\outputxhtml\outputxhtml.css", "CSS", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 0, 30, 38, 205
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\assets\posteddata.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 60
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\assets\uilanguages\languages.js", "JavaScript", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 7
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\autocomplete\customview.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 4, 18, 163
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\autocomplete\smiley.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 4, 21, 173
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\autocomplete\utils.js", "JavaScript", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 6
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\autogrow\autogrow.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 4, 6, 103
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\bbcode\bbcode.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 4, 3, 115
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\codesnippet\codesnippet.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 4, 41, 237
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\datafiltering.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 471, 0, 0, 0, 4, 34, 509
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\devtools\devtools.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 4, 4, 87
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\dialog\assets\my_dialog.js", "JavaScript", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 49
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\dialog\dialog.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 4, 22, 191
"c:\xampp\htdocs\bolsaEmpleo\Dashboard\assets\js\plugins\ckeditor\samples\old\divarea\divarea.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 4, 4, 65
